FileName,bass,cello,clarinet,drums,flute,guitar,piano,trumpet,violin,voice
133973_84480.ogg,0,0,0,0,0,0,1,0,0,0
133975_49920.ogg,0,0,0,0,0,0,1,0,0,0
133976_11520.ogg,0,1,0,0,0,0,0,0,0,0
133984_107520.ogg,1,0,0,0,0,0,0,0,0,0
133985_3840.ogg,1,0,0,0,0,0,0,0,0,0
134011_207360.ogg,0,0,0,1,0,0,0,0,0,0
134021_119040.ogg,0,0,0,0,1,0,0,0,0,0
134052_15360.ogg,0,0,0,0,1,0,0,0,0,0
134057_230400.ogg,0,0,0,0,0,1,0,0,0,0
134068_157440.ogg,0,0,1,0,0,0,0,0,0,0
134075_3840.ogg,0,0,0,0,0,1,0,0,0,0
134087_103680.ogg,0,0,0,0,0,0,0,0,0,1
134098_368640.ogg,1,0,0,0,0,0,0,0,0,0
134102_11520.ogg,0,0,0,1,0,0,0,0,0,0
134106_157440.ogg,0,0,0,0,0,0,0,0,0,1
134143_46080.ogg,0,0,1,0,1,0,0,0,0,0
134149_0.ogg,1,0,0,0,0,0,0,0,0,0
134157_46080.ogg,0,0,0,0,0,0,0,0,1,0
134162_130560.ogg,0,1,0,0,0,0,0,0,0,0
134167_145920.ogg,0,0,0,1,0,1,0,0,0,0
134188_107520.ogg,0,0,0,1,0,0,0,0,0,0
134203_19200.ogg,0,0,0,0,0,0,0,1,0,0
134247_72960.ogg,0,0,0,0,1,0,0,0,0,0
134251_11520.ogg,0,0,0,0,0,0,0,0,0,1
134260_49920.ogg,0,0,0,1,0,0,0,0,0,0
134321_1509120.ogg,0,0,0,0,0,0,0,0,1,0
134327_115200.ogg,0,1,0,0,0,0,0,0,1,0
134328_218880.ogg,0,1,0,0,0,0,0,0,0,0
134329_46080.ogg,1,1,0,0,0,0,0,0,0,0
134352_34560.ogg,0,0,0,0,1,0,0,0,0,0
134479_34560.ogg,0,1,0,0,0,0,0,0,0,0
134481_30720.ogg,0,0,0,0,0,0,1,0,0,0
134483_391680.ogg,0,0,0,0,0,0,0,1,0,0
134517_38400.ogg,0,0,0,0,0,0,0,0,0,1
134521_119040.ogg,0,0,0,0,0,0,0,0,1,0
134522_80640.ogg,0,0,0,0,0,0,0,0,0,1
134555_3840.ogg,0,0,0,0,0,1,0,0,0,0
134580_30720.ogg,0,1,0,0,0,0,0,0,0,0
134583_115200.ogg,0,1,0,0,0,0,1,0,0,0
134604_65280.ogg,0,0,0,0,0,0,0,0,0,1
134614_57600.ogg,0,0,0,0,0,1,0,0,0,0
134633_188160.ogg,0,0,0,0,0,1,0,0,0,0
134642_119040.ogg,0,0,0,0,1,0,0,0,0,0
134673_23040.ogg,0,0,0,0,0,0,0,0,1,0
134675_3840.ogg,0,0,0,0,0,0,1,0,0,0
134690_72960.ogg,0,0,0,0,0,0,0,1,0,0
134720_96000.ogg,0,0,0,1,0,0,0,0,0,0
134725_0.ogg,0,0,0,0,0,0,0,0,1,0
134728_76800.ogg,1,0,0,0,0,1,0,0,0,0
134730_134400.ogg,0,0,0,0,0,0,0,1,0,0
134737_261120.ogg,0,0,0,0,0,1,0,0,0,0
134749_15360.ogg,0,0,1,0,1,0,0,0,0,0
134752_38400.ogg,0,1,0,0,0,0,0,0,0,0
134753_61440.ogg,0,1,0,0,0,0,0,0,0,0
134773_518400.ogg,0,0,0,0,0,1,0,0,0,0
134774_552960.ogg,0,0,0,0,0,1,0,0,0,0
134775_552960.ogg,0,0,0,0,0,1,0,0,0,0
134776_430080.ogg,0,0,0,0,0,1,0,0,0,0
134777_96000.ogg,1,1,0,0,0,0,0,0,0,0
134783_153600.ogg,0,1,0,0,0,0,0,0,0,0
134834_168960.ogg,1,0,0,0,0,0,0,0,0,0
134874_145920.ogg,0,0,0,0,0,0,0,1,0,0
134894_42240.ogg,0,0,0,0,0,0,1,0,0,0
134900_215040.ogg,0,0,0,0,0,1,0,0,0,0
134926_1032960.ogg,0,0,0,0,1,0,0,0,0,0
134930_7680.ogg,0,0,1,0,0,0,0,0,1,0
134932_149760.ogg,0,0,1,0,0,0,0,0,1,0
134936_65280.ogg,0,0,0,1,0,0,0,0,0,0
134941_422400.ogg,0,0,0,0,0,0,0,0,1,0
134943_291840.ogg,0,0,0,0,0,0,0,0,1,0
134947_122880.ogg,0,0,0,0,0,0,1,0,0,0
134955_230400.ogg,0,0,0,0,0,0,0,1,0,0
134962_0.ogg,0,0,0,0,1,0,0,1,1,0
134976_46080.ogg,0,0,0,0,0,0,0,1,0,0
134979_92160.ogg,0,0,0,0,0,1,0,0,0,0
134982_153600.ogg,0,1,0,0,0,0,0,0,1,0
134984_234240.ogg,0,1,0,0,0,0,0,0,1,0
134985_0.ogg,0,1,0,0,0,0,0,0,1,0
134993_99840.ogg,0,0,0,0,0,0,1,0,0,0
134995_1328640.ogg,0,0,0,0,0,0,0,0,0,1
135043_34560.ogg,0,0,0,0,0,0,0,0,1,0
135061_42240.ogg,0,1,0,0,0,0,0,0,0,0
135062_69120.ogg,0,0,0,0,1,0,0,0,0,0
135109_157440.ogg,0,0,0,1,0,0,0,0,0,0
135209_314880.ogg,1,1,0,0,0,0,0,0,0,0
135259_261120.ogg,0,0,0,0,1,0,0,0,0,0
135262_257280.ogg,0,1,0,0,0,0,0,0,0,0
135347_88320.ogg,1,0,0,0,1,0,0,0,1,0
135352_57600.ogg,0,0,0,1,0,0,0,0,0,0
135362_46080.ogg,0,0,0,0,0,0,1,0,0,0
135399_65280.ogg,0,0,0,0,0,0,0,0,1,0
135412_0.ogg,1,1,0,0,0,0,0,0,0,0
135455_3840.ogg,0,0,0,0,1,1,0,0,0,0
135574_115200.ogg,0,0,0,0,0,0,0,0,0,1
135580_253440.ogg,0,0,0,0,0,1,0,0,0,0
135672_65280.ogg,0,0,0,0,1,0,0,0,0,0
135690_134400.ogg,1,0,0,1,0,0,0,0,0,0
135703_168960.ogg,0,0,0,1,0,0,0,0,0,0
135709_34560.ogg,1,0,0,0,0,0,0,0,0,0
135718_249600.ogg,0,0,0,0,0,0,0,1,0,0
135743_7680.ogg,0,0,0,0,1,0,0,0,0,0
135770_307200.ogg,0,0,0,1,0,0,0,0,0,0
135772_149760.ogg,0,0,0,1,0,0,0,0,0,0
135780_1182720.ogg,0,0,0,0,0,0,1,0,0,0
135790_15360.ogg,0,0,0,0,0,1,0,0,0,0
135793_88320.ogg,0,0,0,0,0,0,1,0,0,0
135795_142080.ogg,0,0,0,0,0,0,0,0,0,1
135809_176640.ogg,0,0,0,1,0,0,0,0,0,0
135956_61440.ogg,0,0,0,0,0,1,0,0,0,0
135961_46080.ogg,0,0,0,0,0,1,0,0,0,0
135977_261120.ogg,0,0,0,0,0,0,0,1,0,0
136034_3840.ogg,0,1,0,0,0,0,0,0,0,0
136072_19200.ogg,0,1,0,0,0,0,0,0,0,0
136074_464640.ogg,1,1,0,0,0,0,0,0,0,0
136075_276480.ogg,0,1,0,0,0,0,0,0,0,0
136077_234240.ogg,0,1,0,0,0,0,0,0,0,0
136078_57600.ogg,0,1,0,0,0,0,0,0,0,0
136079_368640.ogg,0,1,0,0,0,0,0,0,0,0
136080_195840.ogg,0,0,0,0,1,0,0,0,0,0
136081_61440.ogg,0,1,0,0,0,0,0,0,0,0
136082_422400.ogg,0,1,0,0,0,0,0,0,0,0
136084_96000.ogg,0,0,0,0,0,1,1,0,0,0
136085_103680.ogg,0,0,0,0,0,0,1,0,0,0
136086_42240.ogg,0,0,0,0,0,0,1,0,0,0
136087_26880.ogg,0,0,0,0,0,0,1,0,0,0
136088_7680.ogg,0,0,0,0,0,0,1,0,0,0
136089_15360.ogg,0,0,0,0,0,0,1,0,0,0
136090_1044480.ogg,0,0,0,0,0,0,1,0,0,0
136100_111360.ogg,0,0,0,0,0,1,0,0,0,0
136116_142080.ogg,0,0,0,0,0,0,0,0,0,1
136118_241920.ogg,0,1,0,0,0,0,1,0,0,0
136119_30720.ogg,0,0,0,0,0,0,0,1,0,0
136142_38400.ogg,0,0,1,0,1,0,0,0,0,0
136199_7680.ogg,1,0,0,0,0,0,0,0,0,0
136215_92160.ogg,0,0,0,0,0,1,0,0,0,0
136217_61440.ogg,0,0,0,0,0,1,0,0,0,0
136236_53760.ogg,0,0,0,0,0,0,1,0,0,1
136267_26880.ogg,0,0,1,0,0,0,0,1,0,0
136268_199680.ogg,0,0,0,0,0,0,0,0,1,0
136269_30720.ogg,0,0,0,0,0,0,1,1,0,0
136272_61440.ogg,0,0,0,0,1,0,0,0,0,0
136415_53760.ogg,0,0,0,0,0,0,0,0,1,0
136455_226560.ogg,0,0,0,1,0,0,0,0,0,0
136462_326400.ogg,0,0,0,0,0,1,0,0,0,0
136470_34560.ogg,1,1,0,0,0,0,0,0,0,0
136475_80640.ogg,0,1,0,0,0,0,0,0,0,0
136479_526080.ogg,0,0,1,0,0,0,0,1,0,0
136481_80640.ogg,1,0,0,0,0,0,0,0,0,0
136540_96000.ogg,0,0,0,0,0,0,0,1,0,0
136645_26880.ogg,0,0,0,0,0,0,0,1,0,0
136654_34560.ogg,1,0,0,0,0,0,0,0,0,0
136658_80640.ogg,0,1,0,0,0,0,0,0,0,0
136684_161280.ogg,0,0,0,0,0,0,0,1,0,0
136693_3840.ogg,0,0,0,0,0,0,1,0,0,0
136694_65280.ogg,0,0,0,0,0,0,1,0,0,0
136698_203520.ogg,0,0,0,0,0,1,0,0,0,0
136712_80640.ogg,0,0,1,0,0,0,0,0,1,0
136713_34560.ogg,0,0,0,0,0,0,0,1,0,0
136715_203520.ogg,0,0,0,0,0,0,0,1,0,0
136718_195840.ogg,0,0,0,0,0,0,0,0,0,1
136784_49920.ogg,0,0,0,0,0,1,0,0,0,0
136883_76800.ogg,0,0,0,0,1,0,0,0,0,0
136948_3840.ogg,0,0,0,0,0,1,1,0,0,0
137042_76800.ogg,0,0,1,0,0,0,0,0,0,0
137048_115200.ogg,0,0,0,1,0,0,0,0,0,0
137073_84480.ogg,0,0,0,0,0,0,1,0,0,0
137079_188160.ogg,1,0,0,0,0,0,0,0,0,0
137083_30720.ogg,0,0,0,0,0,0,0,0,1,0
137087_34560.ogg,0,0,0,0,0,0,1,0,0,0
137146_387840.ogg,0,0,0,0,0,0,1,0,0,0
137147_49920.ogg,0,0,0,0,0,0,1,0,0,0
137155_142080.ogg,0,0,1,0,0,0,0,0,0,0
137164_61440.ogg,1,0,0,0,0,0,0,0,0,0
137207_122880.ogg,0,0,0,1,0,0,0,0,0,0
137238_15360.ogg,1,0,0,0,0,0,0,0,0,0
137286_215040.ogg,0,0,0,0,0,0,0,0,1,0
137287_794880.ogg,0,1,1,0,0,0,0,0,0,0
137309_230400.ogg,0,0,1,0,0,0,0,0,0,0
137322_495360.ogg,0,0,0,1,0,0,0,0,0,0
137339_53760.ogg,1,0,0,0,0,0,0,0,0,0
137345_480000.ogg,0,0,0,0,1,0,0,1,0,0
137398_7680.ogg,1,0,0,0,0,0,0,0,0,0
137401_111360.ogg,0,1,0,0,0,0,0,0,1,0
137404_103680.ogg,0,0,1,0,1,0,0,0,0,0
137408_88320.ogg,0,0,0,0,0,0,0,0,1,0
137409_46080.ogg,0,0,0,0,0,0,0,0,1,0
137412_69120.ogg,0,0,0,0,0,0,0,0,1,0
137413_149760.ogg,0,0,0,0,0,1,0,1,0,0
137414_23040.ogg,0,0,0,0,0,1,0,0,0,0
137415_318720.ogg,1,0,0,0,0,1,0,0,0,0
137423_88320.ogg,0,0,0,0,0,0,0,1,0,0
137438_276480.ogg,0,0,0,0,0,0,0,1,0,0
137448_122880.ogg,0,0,0,0,0,1,0,0,0,0
137456_149760.ogg,0,0,0,0,1,0,0,0,0,0
137459_107520.ogg,0,1,0,0,0,0,0,0,0,0
137464_69120.ogg,0,1,0,0,0,0,0,0,1,0
137500_61440.ogg,0,0,0,1,0,0,0,0,0,0
137525_134400.ogg,0,0,0,0,1,0,0,0,0,0
137577_26880.ogg,0,0,0,0,1,0,0,0,0,0
137601_253440.ogg,0,0,0,0,0,0,0,0,0,1
137605_184320.ogg,0,0,0,0,0,0,0,0,0,1
137608_0.ogg,0,0,0,0,0,0,0,0,0,1
137612_211200.ogg,0,0,0,0,0,0,0,0,0,1
137632_380160.ogg,0,0,0,0,1,0,0,0,0,0
137664_15360.ogg,0,0,0,0,1,0,0,0,0,0
137690_122880.ogg,0,0,0,0,1,0,0,0,0,0
137712_2016000.ogg,0,0,0,0,0,0,0,0,0,1
137729_249600.ogg,0,0,0,0,0,0,0,0,1,0
137736_145920.ogg,0,0,0,0,0,0,0,0,0,1
137740_57600.ogg,0,0,0,0,0,0,0,0,0,1
137746_11520.ogg,0,0,0,0,0,0,0,0,1,0
137760_7680.ogg,0,0,0,0,0,1,0,0,0,0
137771_234240.ogg,0,0,0,0,0,0,0,0,1,0
137780_38400.ogg,0,1,0,0,0,0,0,0,0,0
137781_15360.ogg,0,1,0,0,0,0,0,0,0,0
137787_176640.ogg,0,0,0,0,1,0,0,0,0,0
137825_76800.ogg,0,0,0,0,0,1,0,0,0,0
137845_57600.ogg,0,0,0,0,0,0,0,1,0,0
137854_238080.ogg,0,0,0,0,0,0,1,0,0,0
137858_165120.ogg,0,0,0,0,0,0,0,0,1,0
137862_115200.ogg,0,1,0,0,0,0,0,0,0,0
137864_176640.ogg,0,0,0,0,0,1,0,0,0,0
137871_76800.ogg,0,0,0,0,1,0,0,0,0,0
137888_249600.ogg,0,0,0,0,1,0,0,0,0,0
137896_7680.ogg,0,0,0,0,0,1,0,0,0,0
137943_19200.ogg,0,0,0,0,0,1,0,0,0,0
137961_215040.ogg,0,0,0,0,0,0,1,0,0,0
137962_126720.ogg,0,0,0,0,0,0,1,0,0,0
137964_122880.ogg,0,0,0,0,0,0,1,0,0,0
137965_69120.ogg,0,0,0,0,0,0,1,0,0,0
137969_80640.ogg,0,0,0,0,0,0,1,0,0,0
137987_130560.ogg,0,0,0,0,1,0,0,0,0,0
138055_3840.ogg,0,0,0,0,1,0,0,0,0,0
138060_42240.ogg,0,1,0,0,0,0,0,0,1,0
138062_180480.ogg,0,0,0,0,0,0,0,0,0,1
138065_153600.ogg,0,0,0,0,0,0,0,0,0,1
138069_119040.ogg,0,0,0,0,0,1,0,0,0,0
138070_184320.ogg,0,0,0,0,0,0,0,0,0,1
138080_134400.ogg,0,0,0,1,0,0,0,0,0,0
138089_349440.ogg,0,0,0,0,1,0,0,0,0,0
138122_138240.ogg,0,0,0,1,0,0,0,1,0,0
138123_111360.ogg,0,0,0,0,0,0,0,1,0,0
138126_15360.ogg,0,0,0,0,0,0,0,1,0,0
138127_76800.ogg,0,0,0,0,0,0,0,1,0,0
138128_115200.ogg,0,0,0,0,0,0,0,1,0,0
138154_326400.ogg,0,0,0,0,1,0,0,0,0,0
138200_241920.ogg,0,0,0,1,0,0,0,0,0,0
138201_226560.ogg,0,0,0,0,0,0,0,0,1,0
138221_92160.ogg,1,0,0,0,0,0,0,0,0,0
138229_253440.ogg,0,0,0,0,1,0,0,0,0,0
138237_168960.ogg,0,0,0,0,0,1,0,0,0,0
138291_53760.ogg,0,0,0,0,0,0,0,0,0,1
138297_280320.ogg,0,0,0,0,0,0,0,0,0,1
138309_142080.ogg,0,0,0,0,0,0,0,0,0,1
138335_176640.ogg,0,0,0,1,0,0,0,0,0,0
138363_88320.ogg,0,0,0,0,1,0,0,0,0,0
138370_30720.ogg,0,0,1,0,0,0,1,0,0,0
138373_72960.ogg,0,0,0,0,0,0,0,0,1,0
138432_172800.ogg,0,0,0,0,1,0,0,0,0,0
138448_65280.ogg,0,1,0,0,0,0,0,0,0,0
138449_76800.ogg,0,0,0,0,1,0,0,0,0,0
138456_142080.ogg,0,0,0,0,0,0,1,0,0,0
138485_61440.ogg,0,1,0,0,0,0,0,0,0,0
138558_26880.ogg,0,0,0,0,1,0,0,0,0,0
138568_142080.ogg,1,0,0,0,0,0,0,0,0,0
138589_645120.ogg,0,0,0,0,1,0,0,0,0,0
138636_3840.ogg,0,0,0,1,0,0,0,0,0,0
138669_760320.ogg,1,0,0,0,0,0,0,0,0,0
138725_433920.ogg,0,0,0,0,1,0,0,0,0,0
138730_61440.ogg,0,1,0,0,0,0,0,0,0,0
138752_215040.ogg,0,0,0,1,0,0,0,0,0,0
138765_65280.ogg,0,0,0,0,0,0,0,0,0,1
138776_11520.ogg,0,1,0,0,0,0,0,0,1,0
138834_276480.ogg,0,0,0,0,0,0,0,1,0,0
138837_34560.ogg,0,0,0,0,0,0,0,1,0,0
138840_72960.ogg,0,0,0,0,0,1,0,0,0,0
138841_72960.ogg,0,0,0,0,0,0,0,1,0,0
138866_418560.ogg,0,0,0,0,1,0,0,0,0,0
138903_57600.ogg,0,0,0,0,1,0,0,0,1,0
138918_284160.ogg,0,0,0,0,0,1,0,0,0,0
138923_23040.ogg,0,0,0,0,0,1,0,0,0,0
138924_130560.ogg,0,0,0,0,0,1,0,0,0,0
138925_230400.ogg,0,0,0,0,1,0,0,0,0,0
138933_514560.ogg,0,0,0,0,0,1,0,0,0,0
138935_96000.ogg,1,0,0,0,0,0,0,0,0,0
138952_142080.ogg,0,0,0,0,0,0,1,0,0,0
138956_119040.ogg,0,0,0,0,0,0,0,1,0,0
138979_84480.ogg,0,0,0,0,0,0,1,0,0,0
139007_38400.ogg,0,0,0,0,1,0,0,0,0,0
139028_7680.ogg,1,0,0,0,0,0,0,0,0,0
139034_96000.ogg,0,1,1,0,0,0,0,0,0,0
139037_157440.ogg,0,0,0,0,1,0,0,0,0,0
139039_130560.ogg,0,0,0,0,0,0,0,0,1,0
139041_69120.ogg,0,0,0,0,0,1,0,0,0,0
139059_326400.ogg,0,0,1,0,0,0,0,0,1,0
139061_211200.ogg,0,0,1,0,1,0,0,0,0,0
139062_111360.ogg,0,0,1,0,1,0,0,0,0,0
139063_153600.ogg,0,0,1,0,0,0,1,0,0,0
139069_96000.ogg,1,0,0,0,0,0,0,0,0,0
139079_257280.ogg,0,0,0,0,1,0,0,0,0,0
139086_510720.ogg,0,0,0,0,0,0,0,1,0,0
139090_280320.ogg,0,0,0,0,1,0,0,0,0,0
139123_203520.ogg,0,0,0,0,0,0,0,0,0,1
139129_253440.ogg,0,0,0,0,1,0,0,0,0,0
139132_257280.ogg,0,0,0,0,1,0,0,0,0,0
139143_172800.ogg,0,0,0,0,0,0,0,0,1,0
139171_138240.ogg,1,0,0,0,0,0,0,0,0,0
139188_69120.ogg,0,0,0,0,0,0,1,0,0,0
139190_49920.ogg,0,0,1,0,1,0,0,0,0,0
139191_330240.ogg,0,0,0,0,0,0,0,0,0,1
139192_103680.ogg,0,0,1,0,0,0,0,1,0,0
139196_42240.ogg,0,0,0,0,0,0,1,0,0,0
139198_99840.ogg,0,0,0,0,0,0,1,0,0,0
139211_0.ogg,0,0,0,0,0,0,0,0,1,0
139267_3840.ogg,1,0,0,0,0,0,0,0,0,0
139271_92160.ogg,0,0,0,1,0,1,0,0,0,0
139293_153600.ogg,0,0,0,0,0,1,0,0,0,0
139300_111360.ogg,1,0,0,1,0,0,0,0,0,0
139301_195840.ogg,0,0,0,1,0,0,0,0,0,0
139327_268800.ogg,0,0,1,0,0,0,0,0,0,0
139330_103680.ogg,0,0,1,0,0,0,0,0,0,0
139346_30720.ogg,1,0,0,0,0,0,0,0,0,0
139349_3840.ogg,0,0,0,0,0,0,1,0,1,0
139360_460800.ogg,0,0,1,0,0,0,0,0,0,0
139361_42240.ogg,0,0,1,0,0,0,0,1,0,0
139362_122880.ogg,0,0,1,0,0,0,0,1,0,0
139398_42240.ogg,0,0,0,0,0,0,0,0,0,1
139413_57600.ogg,0,0,0,1,0,0,0,0,0,0
139420_19200.ogg,0,0,0,0,0,1,0,0,0,0
139421_0.ogg,0,0,0,0,0,1,0,0,0,0
139429_7680.ogg,0,0,0,0,0,1,0,0,0,0
139433_625920.ogg,0,0,0,0,0,0,0,1,0,0
139459_34560.ogg,0,0,0,0,0,0,0,0,0,1
139516_3840.ogg,0,0,0,0,0,0,1,0,0,0
139517_38400.ogg,0,0,0,0,0,0,1,0,0,0
139527_322560.ogg,0,0,0,0,0,0,0,0,0,1
139532_34560.ogg,0,0,0,0,0,0,0,1,0,0
139533_69120.ogg,0,0,1,0,0,0,0,1,0,0
139534_23040.ogg,0,0,0,0,0,1,0,1,0,0
139535_218880.ogg,0,0,0,0,0,0,0,1,0,0
139536_122880.ogg,0,0,0,0,0,0,0,1,0,0
139537_88320.ogg,0,0,0,0,0,0,0,1,0,0
139588_180480.ogg,1,0,0,0,0,0,0,0,0,0
139636_368640.ogg,0,1,0,0,0,0,0,0,0,0
139638_99840.ogg,0,0,0,0,0,0,1,0,0,0
139732_0.ogg,0,0,0,0,0,1,0,0,0,0
139741_92160.ogg,0,0,0,0,0,0,0,0,1,0
139793_84480.ogg,0,0,0,1,0,0,0,0,0,0
139794_180480.ogg,0,0,0,0,0,0,0,0,0,1
139810_280320.ogg,0,0,0,0,0,0,0,0,1,0
139822_130560.ogg,0,0,0,0,0,0,0,0,1,0
139844_184320.ogg,1,0,0,0,0,0,0,0,0,0
139847_99840.ogg,0,0,0,0,0,0,1,0,0,0
139851_138240.ogg,0,0,1,0,0,0,0,0,0,0
139853_126720.ogg,1,0,0,0,0,0,0,0,0,0
139854_149760.ogg,0,0,0,0,0,0,1,0,0,0
139921_38400.ogg,0,1,0,0,0,0,0,0,0,0
139940_280320.ogg,0,0,0,0,0,0,1,0,0,0
139941_96000.ogg,0,0,0,0,0,0,1,0,0,0
139942_222720.ogg,0,0,0,1,0,0,1,0,0,0
139943_84480.ogg,0,0,0,0,0,0,1,0,0,0
139944_130560.ogg,0,0,0,0,0,0,1,0,0,0
139958_57600.ogg,0,0,0,0,0,0,0,0,0,1
139974_34560.ogg,0,1,0,0,0,0,1,0,0,0
139980_19200.ogg,0,1,0,0,0,0,0,0,1,0
139985_145920.ogg,1,1,0,0,0,0,0,0,0,0
139986_88320.ogg,0,0,1,0,0,0,0,0,0,0
139987_65280.ogg,0,0,1,0,0,0,0,0,0,0
139989_38400.ogg,0,1,0,0,0,0,0,0,0,0
140009_49920.ogg,0,0,0,0,0,0,0,0,1,0
140075_330240.ogg,0,0,0,0,0,0,0,0,0,1
140102_257280.ogg,0,0,0,0,1,0,0,0,0,0
140104_211200.ogg,0,1,0,0,0,0,0,0,0,0
140106_264960.ogg,0,0,0,0,0,0,0,0,1,0
140110_172800.ogg,0,1,0,0,0,0,0,0,0,0
140111_184320.ogg,0,1,1,0,0,0,0,0,0,0
140153_203520.ogg,0,0,0,0,0,1,0,0,0,0
140164_207360.ogg,0,0,0,0,0,0,1,0,0,0
140167_115200.ogg,0,0,0,0,0,0,1,0,0,0
140170_238080.ogg,0,0,0,0,0,0,1,0,0,0
140172_88320.ogg,0,0,0,0,1,0,0,0,0,0
140178_61440.ogg,0,0,0,0,0,0,1,0,0,0
140190_261120.ogg,0,0,0,0,0,0,1,0,0,0
140191_26880.ogg,0,0,0,0,0,0,1,0,0,0
140230_53760.ogg,0,0,0,0,0,0,0,0,1,0
140239_72960.ogg,0,1,0,0,0,0,0,0,1,0
140254_115200.ogg,0,0,0,0,0,0,0,1,0,0
140283_215040.ogg,0,0,0,0,0,0,0,0,0,1
140301_483840.ogg,0,0,0,1,0,0,0,0,0,0
140360_353280.ogg,0,1,0,0,0,0,0,0,0,0
140361_522240.ogg,0,1,0,0,0,0,0,0,0,0
140362_883200.ogg,0,1,0,0,0,0,0,0,0,0
140390_19200.ogg,1,0,0,0,0,0,0,0,0,0
140402_15360.ogg,0,1,0,0,0,0,0,1,0,0
140417_188160.ogg,1,0,0,0,0,0,0,0,0,0
140466_53760.ogg,0,0,0,0,1,0,0,0,0,0
140508_7680.ogg,0,0,0,0,0,0,0,0,0,1
140569_422400.ogg,1,0,0,0,0,0,0,0,0,0
140570_610560.ogg,0,0,0,0,0,1,0,0,0,0
140573_372480.ogg,1,0,0,0,0,0,0,0,0,0
140574_192000.ogg,0,0,0,0,0,0,1,0,0,0
140582_207360.ogg,0,0,0,0,0,0,0,0,0,1
140591_3840.ogg,0,0,0,0,0,1,0,0,0,0
140657_145920.ogg,0,0,0,0,0,0,0,0,0,1
140659_103680.ogg,0,0,0,0,0,0,0,0,0,1
140672_407040.ogg,0,0,0,0,0,0,0,0,0,1
140752_268800.ogg,0,0,1,0,0,0,0,1,0,0
140756_280320.ogg,0,0,1,1,1,0,0,0,0,0
140769_122880.ogg,0,0,0,1,0,0,0,0,0,0
140788_506880.ogg,0,0,0,0,0,0,0,0,1,0
140792_307200.ogg,0,1,0,0,0,0,0,0,0,0
140808_249600.ogg,1,0,0,0,0,0,0,0,0,0
140809_698880.ogg,0,1,0,0,0,0,0,0,0,0
140817_360960.ogg,0,0,0,0,0,1,0,0,0,0
140822_72960.ogg,0,0,0,0,0,1,0,0,0,0
140827_295680.ogg,0,0,0,0,0,1,0,0,0,0
140831_111360.ogg,0,0,0,0,0,1,0,0,0,0
140840_92160.ogg,0,0,1,0,0,0,0,0,0,0
140878_326400.ogg,0,0,0,0,0,1,0,0,0,0
140879_0.ogg,0,0,0,0,0,1,0,0,0,0
140883_30720.ogg,0,0,0,0,0,1,0,0,0,0
140885_134400.ogg,0,0,0,0,0,1,0,0,0,0
140887_84480.ogg,0,0,0,0,0,1,0,0,0,0
140907_69120.ogg,0,0,0,0,0,0,0,0,0,1
140941_7680.ogg,0,1,0,0,0,0,0,0,0,0
140942_61440.ogg,0,0,0,0,0,0,0,1,0,0
140943_80640.ogg,0,1,0,0,0,0,0,0,1,0
140949_122880.ogg,0,0,0,0,0,0,1,0,0,0
140951_334080.ogg,0,0,0,0,0,0,1,0,0,0
140954_303360.ogg,0,0,0,0,1,0,0,1,0,0
141022_30720.ogg,0,0,0,0,0,0,0,0,1,0
141023_38400.ogg,0,0,0,0,0,0,0,0,1,0
141030_80640.ogg,0,0,0,0,0,0,0,0,1,0
141034_3840.ogg,0,0,0,0,0,0,0,0,1,0
141038_157440.ogg,0,0,0,0,0,0,1,0,0,0
141052_142080.ogg,0,0,0,0,0,0,1,0,0,0
141075_57600.ogg,0,0,0,0,0,1,0,0,0,0
141086_65280.ogg,0,1,0,0,0,0,0,0,0,0
141088_84480.ogg,0,0,1,0,0,0,0,1,0,0
141127_11520.ogg,0,0,0,0,0,1,0,0,1,0
141165_11520.ogg,0,0,0,0,0,0,0,1,0,0
141171_157440.ogg,0,0,0,1,0,0,0,0,0,0
141181_88320.ogg,1,0,0,1,0,0,0,0,0,0
141186_23040.ogg,0,1,0,0,0,0,0,0,1,0
141187_65280.ogg,0,1,0,0,0,0,0,0,1,0
141197_23040.ogg,0,0,0,0,0,0,0,0,1,0
141198_69120.ogg,0,1,0,0,0,0,0,0,0,0
141223_153600.ogg,0,0,0,0,1,0,0,0,0,0
141260_80640.ogg,1,0,0,0,0,0,0,0,0,0
141279_15360.ogg,0,0,0,0,0,1,0,0,0,0
141312_407040.ogg,0,0,1,0,0,0,0,1,0,0
141313_138240.ogg,0,0,1,0,1,0,0,1,0,0
141315_222720.ogg,1,0,0,0,0,0,0,1,0,0
141316_145920.ogg,0,0,0,0,1,0,0,0,0,0
141390_157440.ogg,0,0,0,1,0,0,0,0,0,0
141399_153600.ogg,0,0,0,0,1,0,0,0,0,0
141462_0.ogg,0,0,0,1,0,1,0,0,0,0
141609_80640.ogg,0,0,0,0,0,0,0,0,0,1
141850_145920.ogg,0,0,0,0,0,1,0,0,0,0
141853_84480.ogg,1,0,0,0,0,0,0,0,0,1
141856_19200.ogg,0,0,0,0,0,0,1,0,0,1
141860_172800.ogg,0,0,1,0,0,0,0,1,0,0
141864_7680.ogg,0,0,0,0,0,0,0,0,1,0
141866_3840.ogg,0,0,0,1,0,0,0,0,0,0
141876_99840.ogg,0,0,0,0,0,1,0,0,0,0
